signal_date,entry_date,exit_date,direction,entry_price,stop_loss,target,exit_price,exit_reason,holding_days,gross_pnl_pct,net_pnl_pct,variant,symbol,exchange,regime,filter
2026-01-02,2026-01-05,2026-01-08,LONG,57.0,55.575,59.85,59.85,TARGET,3,5.000000000000003,4.850000000000002,LONG_RSI_ZONE,UJJIVANSFB,NSE,BULL,ALL_TRADES
2026-01-02,2026-01-05,2026-01-08,LONG,56.65999984741211,55.24349985122681,59.49299983978272,59.49299983978272,TARGET,3,5.000000000000007,4.850000000000007,LONG_RSI_ZONE,UJJIVANSFB,BSE,BULL,ALL_TRADES
2026-01-02,2026-01-05,2026-01-06,LONG,157.39999389648438,153.46499404907226,165.2699935913086,165.2699935913086,TARGET,1,5.000000000000007,4.850000000000007,LONG_RSI_ZONE,UNIONBANK,BSE,BULL,ALL_TRADES
2026-01-05,2026-01-06,2026-01-20,SHORT,962.7000122070312,986.767512512207,914.5650115966796,931.2000122070312,TIME_EXIT,10,3.272047325291385,3.122047325291385,LONG_RSI_ZONE,HDFCBANK,NSE,BULL,ALL_TRADES
2026-01-05,2026-01-06,2026-01-06,LONG,68.11000061035156,66.40725059509278,71.51550064086915,66.40725059509278,STOP_LOSS,0,-2.499999999999996,-2.649999999999996,LONG_RSI_ZONE,LLOYDSENT,BSE,BULL,ALL_TRADES
2026-01-06,2026-01-07,2026-01-20,SHORT,131.0,134.27499999999998,124.45,124.45,TARGET,9,5.000000000000009,4.8500000000000085,LONG_RSI_ZONE,VMM,NSE,BULL,ALL_TRADES
2026-01-06,2026-01-07,2026-01-20,SHORT,131.1999969482422,134.47999687194823,124.63999710083009,124.63999710083009,TARGET,8,5.000000000000004,4.850000000000004,LONG_RSI_ZONE,VMM,BSE,BULL,ALL_TRADES
2026-01-06,2026-01-07,2026-01-09,LONG,1322.4000244140625,1289.340023803711,1388.5200256347655,1289.340023803711,STOP_LOSS,2,-2.500000000000004,-2.6500000000000035,LONG_RSI_ZONE,PAYTM,BSE,BULL,ALL_TRADES
2026-01-08,2026-01-09,2026-01-13,SHORT,155.1999969482422,159.07999687194825,147.43999710083008,159.07999687194825,STOP_LOSS,2,-2.499999999999989,-2.649999999999989,LONG_RSI_ZONE,IOC,NSE,BULL,ALL_TRADES
2026-01-08,2026-01-09,2026-01-20,SHORT,1465.0,1501.6249999999998,1391.75,1391.75,TARGET,7,5.0,4.85,LONG_RSI_ZONE,RELIANCE,NSE,BULL,ALL_TRADES
2026-01-08,2026-01-09,2026-01-09,LONG,150.08999633789062,146.33774642944334,157.59449615478516,146.33774642944334,STOP_LOSS,0,-2.500000000000011,-2.650000000000011,LONG_RSI_ZONE,IEX,NSE,BULL,ALL_TRADES
2026-01-08,2026-01-09,2026-01-13,SHORT,155.10000610351562,158.9775062561035,147.34500579833983,158.9775062561035,STOP_LOSS,2,-2.4999999999999964,-2.6499999999999964,LONG_RSI_ZONE,IOC,BSE,BULL,ALL_TRADES
2026-01-08,2026-01-09,2026-01-20,SHORT,1466.949951171875,1503.6236999511718,1393.602453613281,1393.602453613281,TARGET,5,5.000000000000009,4.8500000000000085,LONG_RSI_ZONE,RELIANCE,BSE,BULL,ALL_TRADES
2026-01-08,2026-01-09,2026-01-09,LONG,150.0,146.25,157.5,146.25,STOP_LOSS,0,-2.5,-2.65,LONG_RSI_ZONE,IEX,BSE,BULL,ALL_TRADES
2026-01-09,2026-01-12,2026-01-20,SHORT,287.25,294.43125,272.8875,272.8875,TARGET,6,5.000000000000004,4.850000000000003,LONG_RSI_ZONE,JIOFIN,NSE,BULL,ALL_TRADES
2026-01-09,2026-01-12,2026-01-13,SHORT,163.99000549316406,168.08975563049316,155.79050521850584,168.08975563049316,STOP_LOSS,1,-2.4999999999999964,-2.6499999999999964,LONG_RSI_ZONE,GAIL,NSE,BULL,ALL_TRADES
2026-01-09,2026-01-12,2026-01-19,LONG,1399.9000244140625,1364.902523803711,1469.8950256347655,1364.902523803711,STOP_LOSS,5,-2.500000000000003,-2.650000000000003,LONG_RSI_ZONE,ICICIBANK,NSE,BULL,ALL_TRADES
2026-01-09,2026-01-12,2026-01-20,SHORT,287.0,294.17499999999995,272.65,272.65,TARGET,5,5.000000000000008,4.850000000000008,LONG_RSI_ZONE,JIOFIN,BSE,BULL,ALL_TRADES
2026-01-09,2026-01-12,2026-01-13,SHORT,51.060001373291016,52.33650140762329,48.50700130462646,52.33650140762329,STOP_LOSS,1,-2.4999999999999947,-2.6499999999999946,LONG_RSI_ZONE,LLOYDSENGG,BSE,BULL,ALL_TRADES
2026-01-09,2026-01-12,2026-01-13,SHORT,163.8000030517578,167.89500312805174,155.61000289916993,167.89500312805174,STOP_LOSS,1,-2.49999999999999,-2.6499999999999897,LONG_RSI_ZONE,GAIL,BSE,BULL,ALL_TRADES
2026-01-09,2026-01-12,2026-01-16,SHORT,147.89999389648438,151.59749374389648,140.50499420166014,140.50499420166014,TARGET,3,5.000000000000012,4.850000000000011,LONG_RSI_ZONE,PARADEEP,BSE,BULL,ALL_TRADES
2026-01-12,2026-01-13,2026-01-19,SHORT,108.05999755859376,110.7614974975586,102.65699768066408,102.65699768066408,TARGET,4,5.0,4.85,LONG_RSI_ZONE,NBCC,NSE,BULL,ALL_TRADES
2026-01-12,2026-01-13,2026-01-19,SHORT,107.6999969482422,110.39249687194824,102.31499710083008,102.31499710083008,TARGET,3,5.000000000000007,4.850000000000007,LONG_RSI_ZONE,NBCC,BSE,BULL,ALL_TRADES
2026-01-12,2026-01-13,2026-01-14,SHORT,1275.0999755859375,1306.977474975586,1211.3449768066405,1306.977474975586,STOP_LOSS,1,-2.4999999999999964,-2.6499999999999964,LONG_RSI_ZONE,PAYTM,BSE,BULL,ALL_TRADES
2026-01-12,2026-01-13,2026-01-19,SHORT,74.37999725341797,76.23949718475342,70.66099739074707,70.66099739074707,TARGET,3,5.0,4.85,LONG_RSI_ZONE,ABFRL,BSE,BULL,ALL_TRADES
2026-01-13,2026-01-14,2026-01-16,SHORT,98.54000091552734,101.00350093841551,93.61300086975098,101.00350093841551,STOP_LOSS,2,-2.499999999999986,-2.6499999999999857,LONG_RSI_ZONE,GMRAIRPORT,NSE,BULL,ALL_TRADES
2026-01-13,2026-01-14,2026-01-29,SHORT,257.1000061035156,263.5275062561035,244.24500579833983,260.5,TIME_EXIT,10,-1.3224402239475026,-1.4724402239475023,LONG_RSI_ZONE,POWERGRID,NSE,BULL,ALL_TRADES
2026-01-13,2026-01-14,2026-01-16,LONG,57.04999923706055,55.62374925613403,59.90249919891357,59.90249919891357,TARGET,2,5.0,4.85,LONG_RSI_ZONE,IFCI,NSE,BULL,ALL_TRADES
2026-01-13,2026-01-14,2026-01-16,SHORT,99.0500030517578,101.52625312805174,94.09750289916992,101.52625312805174,STOP_LOSS,1,-2.499999999999992,-2.649999999999992,LONG_RSI_ZONE,GMRAIRPORT,BSE,BULL,ALL_TRADES
2026-01-13,2026-01-14,2026-01-20,SHORT,247.1499938964844,253.3287437438965,234.79249420166016,234.79249420166016,TARGET,3,5.000000000000009,4.8500000000000085,LONG_RSI_ZONE,APOLLO,BSE,BULL,ALL_TRADES
2026-01-14,2026-01-15,2026-01-16,SHORT,349.79998779296875,358.5449874877929,332.3099884033203,358.5449874877929,STOP_LOSS,1,-2.499999999999987,-2.649999999999987,LONG_RSI_ZONE,TMPV,NSE,BULL,ALL_TRADES
2026-01-14,2026-01-16,2026-01-16,SHORT,349.79998779296875,358.5449874877929,332.3099884033203,358.5449874877929,STOP_LOSS,0,-2.499999999999987,-2.649999999999987,LONG_RSI_ZONE,TMPV,BSE,BULL,ALL_TRADES
2026-01-14,2026-01-16,2026-01-19,SHORT,59.880001068115234,61.37700109481811,56.88600101470947,56.88600101470947,TARGET,1,5.000000000000003,4.850000000000002,LONG_RSI_ZONE,LLOYDSENT,BSE,BULL,ALL_TRADES
2026-01-16,2026-01-19,2026-01-20,SHORT,265.04998779296875,271.67623748779295,251.7974884033203,251.7974884033203,TARGET,1,5.000000000000004,4.850000000000004,LONG_RSI_ZONE,BHEL,BSE,BULL,ALL_TRADES
2026-01-19,2026-01-20,2026-01-21,SHORT,461.0,472.525,437.95,437.95,TARGET,1,5.000000000000003,4.850000000000002,LONG_RSI_ZONE,KALYANKJIL,BSE,BULL,ALL_TRADES
2026-01-20,2026-01-21,2026-01-28,SHORT,129.94000244140625,133.1885025024414,123.44300231933592,133.1885025024414,STOP_LOSS,4,-2.499999999999991,-2.649999999999991,LONG_RSI_ZONE,IREDA,NSE,BEAR,ALL_TRADES
2026-01-20,2026-01-21,2026-01-21,SHORT,293.0,300.325,278.35,300.325,STOP_LOSS,0,-2.499999999999996,-2.649999999999996,LONG_RSI_ZONE,RBLBANK,NSE,BEAR,ALL_TRADES
2026-01-21,2026-01-22,2026-01-28,SHORT,76.97000122070312,78.8942512512207,73.12150115966797,78.8942512512207,STOP_LOSS,3,-2.499999999999989,-2.649999999999989,LONG_RSI_ZONE,NHPC,NSE,BEAR,ALL_TRADES
2026-01-21,2026-01-22,2026-01-28,SHORT,128.5500030517578,131.76375312805175,122.12250289916992,131.76375312805175,STOP_LOSS,3,-2.499999999999991,-2.649999999999991,LONG_RSI_ZONE,IREDA,BSE,BEAR,ALL_TRADES
2026-01-21,2026-01-22,2026-01-23,SHORT,1247.699951171875,1278.8924499511718,1185.3149536132812,1278.8924499511718,STOP_LOSS,1,-2.499999999999993,-2.649999999999993,LONG_RSI_ZONE,PAYTM,BSE,BEAR,ALL_TRADES
2026-01-21,2026-01-22,2026-02-03,SHORT,300.1000061035156,307.6025062561035,285.09500579833986,307.6025062561035,STOP_LOSS,7,-2.499999999999989,-2.649999999999989,LONG_RSI_ZONE,RBLBANK,BSE,BEAR,ALL_TRADES
2026-01-22,2026-01-23,2026-01-29,SHORT,78.08000183105469,80.03200187683105,74.17600173950196,80.03200187683105,STOP_LOSS,3,-2.499999999999989,-2.649999999999989,LONG_RSI_ZONE,NHPC,BSE,NEUTRAL,ALL_TRADES
2026-01-23,2026-01-27,2026-01-28,SHORT,258.04998779296875,264.50123748779293,245.1474884033203,264.50123748779293,STOP_LOSS,1,-2.499999999999987,-2.649999999999987,LONG_RSI_ZONE,ETERNAL,NSE,BEAR,ALL_TRADES
2026-01-23,2026-01-27,2026-01-29,SHORT,260.8999938964844,267.42249374389644,247.85499420166013,267.42249374389644,STOP_LOSS,2,-2.4999999999999822,-2.649999999999982,LONG_RSI_ZONE,ETERNAL,BSE,BEAR,ALL_TRADES
2026-01-27,2026-01-28,2026-02-03,SHORT,1362.5999755859375,1396.664974975586,1294.4699768066405,1396.664974975586,STOP_LOSS,4,-2.4999999999999964,-2.6499999999999964,LONG_RSI_ZONE,ICICIBANK,NSE,BEAR,ALL_TRADES
2026-02-04,2026-02-05,2026-02-06,LONG,121.9499969482422,118.90124702453616,128.04749679565433,118.90124702453616,STOP_LOSS,1,-2.5,-2.65,LONG_RSI_ZONE,MOTHERSON,NSE,NEUTRAL,ALL_TRADES
2026-02-04,2026-02-05,2026-02-06,LONG,121.8000030517578,118.75500297546384,127.89000320434567,118.75500297546384,STOP_LOSS,1,-2.5,-2.65,LONG_RSI_ZONE,MOTHERSON,BSE,NEUTRAL,ALL_TRADES
2026-02-05,2026-02-06,2026-02-10,LONG,152.0,148.2,159.6,148.2,STOP_LOSS,2,-2.5000000000000075,-2.6500000000000075,LONG_RSI_ZONE,ADANIPOWER,NSE,NEUTRAL,ALL_TRADES
2026-02-05,2026-02-06,2026-02-10,LONG,152.0,148.2,159.6,148.2,STOP_LOSS,2,-2.5000000000000075,-2.6500000000000075,LONG_RSI_ZONE,ADANIPOWER,BSE,NEUTRAL,ALL_TRADES
2026-02-05,2026-02-06,2026-02-10,SHORT,316.04998779296875,323.9512374877929,300.2474884033203,323.9512374877929,STOP_LOSS,2,-2.499999999999986,-2.6499999999999857,LONG_RSI_ZONE,RVNL,BSE,NEUTRAL,ALL_TRADES
2026-02-10,2026-02-11,2026-02-12,LONG,87.48999786376953,85.3027479171753,91.86449775695802,85.3027479171753,STOP_LOSS,1,-2.4999999999999964,-2.6499999999999964,LONG_RSI_ZONE,CUPID,NSE,NEUTRAL,ALL_TRADES
2026-02-10,2026-02-11,2026-02-13,LONG,87.27999877929688,85.09799880981446,91.64399871826171,85.09799880981446,STOP_LOSS,2,-2.4999999999999964,-2.6499999999999964,LONG_RSI_ZONE,CUPID,BSE,NEUTRAL,ALL_TRADES
2026-02-19,2026-02-20,2026-02-23,SHORT,79.0,80.975,75.05,80.975,STOP_LOSS,1,-2.499999999999993,-2.649999999999993,LONG_RSI_ZONE,NMDC,NSE,NEUTRAL,ALL_TRADES
2026-02-19,2026-02-20,2026-02-23,SHORT,79.19000244140625,81.1697525024414,75.23050231933594,81.1697525024414,STOP_LOSS,1,-2.4999999999999893,-2.6499999999999893,LONG_RSI_ZONE,NMDC,BSE,NEUTRAL,ALL_TRADES
2026-02-23,2026-02-24,2026-03-02,LONG,130.25,126.99375,136.76250000000002,126.99375,STOP_LOSS,4,-2.500000000000006,-2.650000000000006,LONG_RSI_ZONE,PNB,NSE,NEUTRAL,ALL_TRADES
2026-02-24,2026-02-25,2026-03-02,SHORT,255.1999969482422,261.5799968719482,242.43999710083008,242.43999710083008,TARGET,3,5.000000000000009,4.8500000000000085,LONG_RSI_ZONE,ETERNAL,NSE,NEUTRAL,ALL_TRADES
2026-02-24,2026-02-25,2026-03-02,SHORT,255.5,261.8875,242.725,242.725,TARGET,3,5.000000000000003,4.850000000000002,LONG_RSI_ZONE,ETERNAL,BSE,NEUTRAL,ALL_TRADES
2026-02-25,2026-02-26,2026-03-02,SHORT,49.20000076293945,50.43000078201293,46.74000072479248,46.74000072479248,TARGET,2,5.0,4.85,LONG_RSI_ZONE,LLOYDSENGG,BSE,NEUTRAL,ALL_TRADES
2026-02-27,2026-03-02,2026-03-02,SHORT,280.0,287.0,266.0,287.0,STOP_LOSS,0,-2.5,-2.65,LONG_RSI_ZONE,MANAPPURAM,NSE,BEAR,ALL_TRADES
2026-02-27,2026-03-02,2026-03-02,SHORT,63.18000030517578,64.75950031280517,60.02100028991699,64.75950031280517,STOP_LOSS,0,-2.499999999999996,-2.6499999999999955,LONG_RSI_ZONE,ABFRL,BSE,BEAR,ALL_TRADES
2026-03-02,2026-03-04,2026-03-11,SHORT,405.0,415.125,384.75,384.75,TARGET,5,5.0,4.85,LONG_RSI_ZONE,KOTAKBANK,NSE,BEAR,ALL_TRADES
2026-03-02,2026-03-04,2026-03-13,SHORT,82.51000213623047,84.57275218963622,78.38450202941894,78.38450202941894,TARGET,7,5.000000000000007,4.850000000000007,LONG_RSI_ZONE,ZEEL,NSE,BEAR,ALL_TRADES
2026-03-02,2026-03-04,2026-03-04,SHORT,75.19999694824219,77.07999687194824,71.43999710083007,77.07999687194824,STOP_LOSS,0,-2.4999999999999964,-2.6499999999999964,LONG_RSI_ZONE,CUPID,NSE,BEAR,ALL_TRADES
2026-03-02,2026-03-04,2026-03-09,SHORT,83.0,85.07499999999999,78.85,78.85,TARGET,3,5.000000000000006,4.850000000000006,LONG_RSI_ZONE,ZEEL,BSE,BEAR,ALL_TRADES
2026-03-02,2026-03-04,2026-03-04,SHORT,75.01000213623047,76.88525218963622,71.25950202941894,76.88525218963622,STOP_LOSS,0,-2.499999999999985,-2.649999999999985,LONG_RSI_ZONE,CUPID,BSE,BEAR,ALL_TRADES
2026-03-02,2026-03-04,2026-03-09,SHORT,178.0500030517578,182.50125312805173,169.14750289916992,169.14750289916992,TARGET,3,5.0,4.85,LONG_RSI_ZONE,MOSCHIP,BSE,BEAR,ALL_TRADES
2026-03-04,2026-03-05,2026-03-09,SHORT,113.0,115.825,107.35,107.35,TARGET,2,5.000000000000005,4.850000000000005,LONG_RSI_ZONE,VMM,NSE,BEAR,ALL_TRADES
2026-03-04,2026-03-05,2026-03-09,SHORT,155.49000549316406,159.37725563049315,147.71550521850585,147.71550521850585,TARGET,2,5.000000000000004,4.850000000000003,LONG_RSI_ZONE,GAIL,NSE,BEAR,ALL_TRADES
2026-03-04,2026-03-05,2026-03-09,SHORT,76.0,77.89999999999999,72.2,72.2,TARGET,2,4.9999999999999964,4.849999999999996,LONG_RSI_ZONE,JAYNECOIND,NSE,BEAR,ALL_TRADES
2026-03-04,2026-03-05,2026-03-06,SHORT,85.9800033569336,88.12950344085692,81.68100318908691,88.12950344085692,STOP_LOSS,1,-2.4999999999999867,-2.6499999999999866,LONG_RSI_ZONE,NTPCGREEN,NSE,BEAR,ALL_TRADES
2026-03-04,2026-03-05,2026-03-09,SHORT,75.12999725341797,77.00824718475342,71.37349739074706,71.37349739074706,TARGET,2,5.000000000000012,4.850000000000011,LONG_RSI_ZONE,JAYNECOIND,BSE,BEAR,ALL_TRADES
2026-03-04,2026-03-05,2026-03-09,SHORT,113.0,115.825,107.35,107.35,TARGET,2,5.000000000000005,4.850000000000005,LONG_RSI_ZONE,VMM,BSE,BEAR,ALL_TRADES
2026-03-04,2026-03-05,2026-03-06,SHORT,85.68000030517578,87.82200031280517,81.39600028991698,87.82200031280517,STOP_LOSS,1,-2.4999999999999964,-2.6499999999999964,LONG_RSI_ZONE,NTPCGREEN,BSE,BEAR,ALL_TRADES
2026-03-04,2026-03-05,2026-03-09,SHORT,155.0500030517578,158.92625312805174,147.29750289916993,147.29750289916993,TARGET,2,4.9999999999999964,4.849999999999996,LONG_RSI_ZONE,GAIL,BSE,BEAR,ALL_TRADES
2026-03-05,2026-03-06,2026-03-10,LONG,392.0,382.2,411.6,382.2,STOP_LOSS,2,-2.500000000000003,-2.650000000000003,LONG_RSI_ZONE,NATIONALUM,NSE,BEAR,ALL_TRADES
2026-03-05,2026-03-06,2026-03-10,LONG,392.0,382.2,411.6,382.2,STOP_LOSS,2,-2.500000000000003,-2.650000000000003,LONG_RSI_ZONE,NATIONALUM,BSE,BEAR,ALL_TRADES
2026-03-06,2026-03-09,2026-03-12,SHORT,342.0,350.54999999999995,324.9,324.9,TARGET,3,5.000000000000006,4.850000000000006,LONG_RSI_ZONE,TMPV,NSE,BEAR,ALL_TRADES
2026-03-06,2026-03-09,2026-03-10,SHORT,921.7999877929688,944.8449874877928,875.7099884033203,944.8449874877928,STOP_LOSS,1,-2.4999999999999902,-2.64999999999999,LONG_RSI_ZONE,BAJFINANCE,NSE,BEAR,ALL_TRADES
2026-03-06,2026-03-09,2026-03-09,SHORT,347.95001220703125,356.648762512207,330.55251159667966,330.55251159667966,TARGET,0,5.000000000000006,4.850000000000006,LONG_RSI_ZONE,TMPV,BSE,BEAR,ALL_TRADES
2026-03-09,2026-03-10,2026-03-10,SHORT,94.0,96.35,89.3,96.35,STOP_LOSS,0,-2.499999999999994,-2.6499999999999937,LONG_RSI_ZONE,GMRAIRPORT,NSE,BEAR,ALL_TRADES
2026-03-09,2026-03-10,2026-03-10,SHORT,300.8999938964844,308.42249374389644,285.85499420166013,308.42249374389644,STOP_LOSS,0,-2.499999999999985,-2.649999999999985,LONG_RSI_ZONE,RBLBANK,NSE,BEAR,ALL_TRADES
2026-03-09,2026-03-10,2026-03-10,SHORT,93.0500030517578,95.37625312805172,88.39750289916991,95.37625312805172,STOP_LOSS,0,-2.4999999999999853,-2.6499999999999853,LONG_RSI_ZONE,GMRAIRPORT,BSE,BEAR,ALL_TRADES
2026-03-09,2026-03-10,2026-03-10,SHORT,301.0,308.525,285.95,308.525,STOP_LOSS,0,-2.4999999999999925,-2.6499999999999924,LONG_RSI_ZONE,RBLBANK,BSE,BEAR,ALL_TRADES
2026-03-10,2026-03-11,2026-03-13,SHORT,117.9499969482422,120.89874687194823,112.05249710083008,112.05249710083008,TARGET,2,5.000000000000009,4.8500000000000085,LONG_RSI_ZONE,PNB,NSE,BEAR,ALL_TRADES
2026-03-10,2026-03-11,2026-03-16,SHORT,160.5,164.5125,152.475,152.475,TARGET,3,5.000000000000004,4.850000000000003,LONG_RSI_ZONE,IOC,NSE,BEAR,ALL_TRADES
2026-03-10,2026-03-11,2026-03-11,LONG,91.75,89.45625,96.3375,89.45625,STOP_LOSS,0,-2.500000000000003,-2.650000000000003,LONG_RSI_ZONE,CUPID,NSE,BEAR,ALL_TRADES
2026-03-10,2026-03-11,2026-03-16,SHORT,160.9499969482422,164.97374687194824,152.90249710083006,152.90249710083006,TARGET,3,5.000000000000011,4.85000000000001,LONG_RSI_ZONE,IOC,BSE,BEAR,ALL_TRADES
2026-03-10,2026-03-11,2026-03-11,LONG,91.9499969482422,89.65124702453615,96.54749679565433,89.65124702453615,STOP_LOSS,0,-2.5,-2.6499999999999995,LONG_RSI_ZONE,CUPID,BSE,BEAR,ALL_TRADES
2026-03-11,2026-03-12,2026-03-12,SHORT,138.60000610351562,142.06500625610352,131.67000579833984,142.06500625610352,STOP_LOSS,0,-2.5,-2.65,LONG_RSI_ZONE,CANBK,NSE,BEAR,ALL_TRADES
2026-03-11,2026-03-12,2026-03-16,SHORT,287.0,294.17499999999995,272.65,272.65,TARGET,2,5.000000000000008,4.850000000000008,LONG_RSI_ZONE,BANKBARODA,NSE,BEAR,ALL_TRADES
2026-03-11,2026-03-12,2026-03-12,SHORT,138.8000030517578,142.27000312805174,131.86000289916993,142.27000312805174,STOP_LOSS,0,-2.499999999999988,-2.6499999999999875,LONG_RSI_ZONE,CANBK,BSE,BEAR,ALL_TRADES
2026-03-11,2026-03-12,2026-03-16,SHORT,287.0,294.17499999999995,272.65,272.65,TARGET,2,5.000000000000008,4.850000000000008,LONG_RSI_ZONE,BANKBARODA,BSE,BEAR,ALL_TRADES
2026-03-17,2026-03-18,2026-03-20,LONG,97.0,94.575,101.85,101.85,TARGET,2,5.000000000000009,4.8500000000000085,LONG_RSI_ZONE,NTPCGREEN,NSE,BEAR,ALL_TRADES
2026-03-17,2026-03-18,2026-03-20,LONG,96.79000091552734,94.37025089263916,101.62950096130372,101.62950096130372,TARGET,2,5.000000000000009,4.8500000000000085,LONG_RSI_ZONE,NTPCGREEN,BSE,BEAR,ALL_TRADES
2026-03-27,2026-03-30,2026-04-01,SHORT,1335.0,1368.3749999999998,1268.25,1368.3749999999998,STOP_LOSS,2,-2.499999999999983,-2.649999999999983,LONG_RSI_ZONE,RELIANCE,BSE,BEAR,ALL_TRADES
2026-03-30,2026-04-01,2026-04-06,SHORT,1384.199951171875,1418.8049499511717,1314.9899536132812,1314.9899536132812,TARGET,2,5.000000000000006,4.850000000000006,LONG_RSI_ZONE,RELIANCE,NSE,BEAR,ALL_TRADES
2026-04-06,2026-04-07,2026-04-08,LONG,281.8500061035156,274.8037559509277,295.94250640869143,274.8037559509277,STOP_LOSS,1,-2.500000000000004,-2.650000000000004,LONG_RSI_ZONE,ONGC,NSE,BEAR,ALL_TRADES
2026-04-08,2026-04-09,2026-04-15,LONG,83.0,80.925,87.15,87.15,TARGET,3,5.000000000000006,4.850000000000006,LONG_RSI_ZONE,NMDC,NSE,BEAR,ALL_TRADES
2026-04-08,2026-04-09,2026-04-13,LONG,322.0,313.95,338.1,313.95,STOP_LOSS,2,-2.500000000000004,-2.6500000000000035,LONG_RSI_ZONE,RBLBANK,NSE,BEAR,ALL_TRADES
2026-04-08,2026-04-09,2026-04-17,LONG,129.0,125.775,135.45000000000002,135.45000000000002,TARGET,5,5.000000000000013,4.850000000000013,LONG_RSI_ZONE,IEX,NSE,BEAR,ALL_TRADES
2026-04-08,2026-04-09,2026-04-15,LONG,82.5999984741211,80.53499851226806,86.72999839782715,86.72999839782715,TARGET,3,4.9999999999999964,4.849999999999996,LONG_RSI_ZONE,NMDC,BSE,BEAR,ALL_TRADES
2026-04-08,2026-04-09,2026-04-13,LONG,322.1000061035156,314.0475059509277,338.2050064086914,314.0475059509277,STOP_LOSS,2,-2.5000000000000107,-2.6500000000000106,LONG_RSI_ZONE,RBLBANK,BSE,BEAR,ALL_TRADES
2026-04-09,2026-04-10,2026-04-13,LONG,70.5,68.7375,74.025,68.7375,STOP_LOSS,1,-2.500000000000004,-2.650000000000004,LONG_RSI_ZONE,MAHABANK,NSE,BEAR,ALL_TRADES
2026-04-09,2026-04-10,2026-04-13,LONG,279.0,272.025,292.95,292.95,TARGET,1,4.9999999999999964,4.849999999999996,LONG_RSI_ZONE,BHEL,NSE,BEAR,ALL_TRADES
2026-04-09,2026-04-10,2026-04-13,LONG,70.30999755859375,68.5522476196289,73.82549743652343,68.5522476196289,STOP_LOSS,1,-2.500000000000008,-2.650000000000008,LONG_RSI_ZONE,MAHABANK,BSE,BEAR,ALL_TRADES
2026-04-09,2026-04-10,2026-04-15,LONG,279.70001220703125,272.70751190185547,293.6850128173828,293.6850128173828,TARGET,2,5.0,4.85,LONG_RSI_ZONE,BHEL,BSE,BEAR,ALL_TRADES
2026-04-15,2026-04-16,2026-04-27,LONG,449.8500061035156,438.6037559509277,472.3425064086914,438.6037559509277,STOP_LOSS,7,-2.5,-2.65,LONG_RSI_ZONE,BEL,NSE,BEAR,ALL_TRADES
2026-04-16,2026-04-17,2026-05-01,LONG,313.29998779296875,305.46748809814454,328.9649871826172,318.3500061035156,TIME_EXIT,10,1.6118795107914172,1.461879510791417,LONG_RSI_ZONE,POWERGRID,NSE,BEAR,ALL_TRADES
2026-04-29,2026-04-30,2026-05-06,SHORT,165.0,169.12499999999997,156.75,169.12499999999997,STOP_LOSS,4,-2.4999999999999827,-2.6499999999999826,LONG_RSI_ZONE,UNIONBANK,NSE,BEAR,ALL_TRADES
2026-04-29,2026-04-30,2026-05-06,SHORT,165.0500030517578,169.17625312805174,156.79750289916993,169.17625312805174,STOP_LOSS,3,-2.49999999999999,-2.6499999999999897,LONG_RSI_ZONE,UNIONBANK,BSE,BEAR,ALL_TRADES
2026-04-30,2026-05-01,2026-05-06,SHORT,162.08999633789062,166.14224624633786,153.9854965209961,166.14224624633786,STOP_LOSS,3,-2.4999999999999822,-2.649999999999982,LONG_RSI_ZONE,ASHOKLEY,NSE,BEAR,ALL_TRADES
2026-04-30,2026-05-01,2026-05-04,SHORT,263.4599914550781,270.04649124145504,250.2869918823242,270.04649124145504,STOP_LOSS,1,-2.499999999999987,-2.649999999999987,LONG_RSI_ZONE,BANKBARODA,NSE,BEAR,ALL_TRADES
2026-04-30,2026-05-04,2026-05-04,SHORT,278.0,284.95,264.1,284.95,STOP_LOSS,0,-2.499999999999996,-2.649999999999996,LONG_RSI_ZONE,VEDL,BSE,BEAR,ALL_TRADES
2026-04-30,2026-05-04,2026-05-04,SHORT,264.6000061035156,271.2150062561035,251.37000579833983,271.2150062561035,STOP_LOSS,0,-2.499999999999992,-2.6499999999999915,LONG_RSI_ZONE,BANKBARODA,BSE,BEAR,ALL_TRADES
2026-05-01,2026-05-04,2026-05-07,SHORT,135.33999633789062,138.72349624633787,128.5729965209961,138.72349624633787,STOP_LOSS,3,-2.499999999999987,-2.649999999999987,LONG_RSI_ZONE,CANBK,NSE,BEAR,ALL_TRADES
2026-05-01,2026-05-04,2026-05-18,SHORT,1264.300048828125,1295.907550048828,1201.085046386719,1251.0999755859375,TIME_EXIT,10,1.0440617521467788,0.8940617521467787,LONG_RSI_ZONE,ICICIBANK,NSE,BEAR,ALL_TRADES
2026-05-04,2026-05-05,2026-05-06,SHORT,134.89999389648438,138.27249374389646,128.15499420166014,138.27249374389646,STOP_LOSS,1,-2.499999999999983,-2.649999999999983,LONG_RSI_ZONE,CANBK,BSE,BEAR,ALL_TRADES
2026-05-05,2026-05-06,2026-05-11,SHORT,110.41000366210938,113.1702537536621,104.8895034790039,104.8895034790039,TARGET,3,5.0,4.85,LONG_RSI_ZONE,PNB,NSE,BEAR,ALL_TRADES
